,ZUNDER A2 km284 Épila,"Autovía A2, Pk283",Zaragoza,50290,34 976 81 02 20,https://cercadeti.cepsa.es/gasolineras/zaragoza/epila-el-navarro?utm_campaign=ficha-cerca-de-ti_eess__&utm_content=gmb_cepsa-com_tra_na-segmentation_eess_19508P_el-navarro_epila_zaragoza_50290_es_sitio-web_na-iab-format_na-size_na-trafficking_na-pricing_&utm_medium=organic&utm_source=gmb&utm_term=hbrs,atencionweb@cepsa.com,Yes,Additional information: Available 24/7. Payment method: Credit card + Zunder RFID. Currently only with batteries supply.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,"Repsol Es , Cred Sobradiel M.D","AU A-68, 283",Sobradiel,50629,34 976 13 91 44,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/zaragoza/sobradiel/au-a-68-283/,,Yes,"Additional information: The following facilities are present: Shop Parking ,Overnight Park and Charge (9h+).",No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,Repsol Es Cred Gallur M.I,"A-68, P.K. 254,00",Gallur,50650,34 976 86 45 25,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/zaragoza/gallur/au-a-68-254/,,Yes,"Additional information: Chargers are publicly open 24/7. The following facilities are present: Shop, Toilet ,Parking ,Overnight Park and Charge (9h+). Payment method: Waylet App, QR Code.",No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es, Cred Tudela","AU A-68, 222",Tudela,31512,34 948 82 58 53,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/navarra/tudela/au-a-68-222/,,Yes,"Additional information: The following facilities are present: Shop, Toilet, Dining ,Parking ,Overnight Park and Charge (9h+)",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Hotel Luze El Villa - Castejon,"Carretera, N-232, Km 83 40",Castejón,31590,34 948 84 20 12,https://www.luzehoteles.com/luze-el-villa/,,Yes,Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID.,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Hotel Zenit - Calahorra,"Carretera Zaragoza, Km",Calahorra,26500,34 941 14 79 52,https://calahorra.zenithoteles.com/?partner=8480utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,calahorra@grupozenithoteles.com,Yes,Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID. Currently only with batteries supply.q,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es , Cred Calahorra M.I","AU AP-68, 176,9 D (Dirección Bilbao)",Calahorra,26500,0174/1755595,https://and-charge.com/impressum,support@and-charge.com,Yes,"Additional information: Chargers are publicly open 24/7. The following facilities are present: Shop, Toilet ,Parking ,Overnight Park and Charge (9h+).",No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es , Cred S.Asensio M.I","AU AP-68, 100",San Asensio,26340,34 941 45 71 43,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/la-rioja/san-asensio-es/au-ap-68-100/,,Yes,"Additional information: Chargers are publicly open 24/7. The following facilities are present: Shop, Toilet ,Parking , Overnight Park and Charge (9h+). Payment method: Waylet App, QR Code.",No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Area de Servicio Hormilla Valcarce- Hormilla,"Polígono Industrial, C/ Principal Rioja",Hormilla,26323,34 629 47 12 85,http://www.poinhor.com/,crg@consultoraderiegos.com,Yes,"Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID. When parking, driver has to make sure he/she does Not block the exit.",No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,"Repsol Es, Cred Ugaldebieta M.D","AU A-8 P.K. 131,00 D",Abanto y Ciérvana-Abanto Zierbena,48500,34 946 36 30 17,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/bizkaia/abanto-autopista/at-a-8-131/,,Yes,"Additional information: Chargers are publicly open 24/7. The following facilities are present: Shop, Toilet ,Parking, Dining, Overnight Park and Charge (9h+). Payment method: Waylet App, QR Code. Other remarks: Available CHADEMO 100kW",No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,ZUNDER Obramat - Sestao,"Avenida de Ibarzaharra, Markonzaga",vizcaya,48620,34 944 18 56 01,https://www.obramat.es/nuestros-almacenes/bm-sestao.html,-,Yes,Additional information: Parking Available,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es, Cred Arrigorriaga Mi",AU AP-68 36,Ugao-Miraballes,48480,34 946 71 03 98,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/bizkaia/arrigorriaga/au-ap-68-6/,-,Yes,"Additional information: The following facilities are present: Shop, Parking, Overnight Park and Charge (9h+).",No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol ES, Cred Arrigorriaga MD",AU AP-68 6,Ugao-Miraballes,48490,-,-,-,Yes,"Additional information: The following facilities are present: Shop, Toilet ,Parking, Overnight Park and Charge (9h+).",No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Cepsa I Dir.Pamplona - Mutilva,PA-30 4,Mutilva,31620,34 948 24 70 70,-,-,Yes,Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID. Important Note: It might block the gas station depending on the way driver parks.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,ZUNDER Cetina km 200,Autovía del Nordeste,Cetina,50292,0174/1755595,https://and-charge.com/,support@and-charge.com,Yes,Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Ros BV,Nieuwe Waterwegstraat 1,HE Schiedam,3115,31 10 426 0888,http://www.ros-bv.nl/,info@rosgroep.com,Yes,Additional information: The chargers are publicly accessible Mon-Fri from 06:45-16:30. Toilet facility is available. The following payment methods are accepted: E-flux and BP.,No,No,No,No,No,Yes,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,Monday,06:45 - 16:30,Monday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,06:45 - 16:30,Tuesday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,06:45 - 16:30,Wednesday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,06:45 - 16:30,Thursday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,06:45 - 16:30,Friday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,Closed,Saturday,Closed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,Closed,Sunday,Closed
,Truckparking Rotterdam Exploitatie,Antonie Bodaanweg 99,KG Rotterdam,3088,-,-,-,Yes,Additional information: The chargers are publicly open 24/7,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,TotalEnergies Capelle a/d Ijssel - Alexandrium,Capelseweg 399,Capelle a/d Ijssel,2908,31 10 421 8099,https://www.circlek.nl/tankstations-services/vind-een-tankstation-van-totalenergies?utm_source=google&utm_medium=local&utm_campaign=google-local,-,Yes,"Additional information: please be aware it is only publicly accessible on 'Mon – Fri: 06:00 – 00:00, Sat: 07:00 – 00:00, Sun: 09:00 – 00:00’. The following payment method is accepted: charging cards.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Monday,06:00 - 00:00,Monday,06:00 - 00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,06:45 - 16:30,Tuesday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,06:45 - 16:30,Wednesday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,06:45 - 16:30,Thursday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,06:45 - 16:30,Friday,06:45 - 16:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,07:00 - 00:00,Saturday,07:00 - 00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,09:00 - 00:00,Sunday,09:00 - 00:00
,BEST Trucks Barendrecht,Zweth,LH Barendrecht,2991,31 180 695 695,https://www.besttrucks.nl/,,Yes,,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,NXT Westzaan,Kleine Steng,NC Westzaan,1551,-,-,-,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Laadplein Hornweg,Hornweg 1,AR Amsterdam,1045,31 20 523 4500,https://www.portofamsterdam.com/nl/laadplein-hornweg,-,Yes,"Additional information: Available 24/7. Payment method: Charge card/payment cards. Charger type: CCS2. Facilities present: Toilet, Coffee machine, Camera security, licenseplate recognition.",No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,Open 24/7,,,,
,OG Rozenburg Schiphol,Kruisweg 471,CL Amsterdam,1437,-,-,-,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,OG Hoofddorp,Changing Lane 10,MD Hoofddorp,2132,31 181 692 111,https://www.dcbenergy.nl/,info@dcbenergy.nl,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,DCB Energy HUB Schiphol,Changing Lane 10,MD Amsterdam,2132,-,-,-,Yes,Additional information: The chargers are publicly accessible 24/7. You can pay with every payment method.,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,NXT Oostzaan,Westeinde 12,MA Oostzaan,1511,31 88 472 0300,https://www.argos.nl/tankstation/argos-oostzaan/,klantenservice@varoenergy.com,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Shell Energy Transition Campus Amsterdam,Grasweg 31,HW Amsterdam,1031,31 20 630 9111,https://www.energytransitioncampus.com/,-,Yes,Additional information: the chargers are publicly accessible from 8am - 6pm. Both the chargers are from the same bay. This means you can either use the CCS (360kWh) or MCS (1.000kWh). There is a toilet and a cafe present at the charging location. The following payment method is accepted: Shell card.,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,1 Available,Open 24/7,,,,
,ZUNDER Cafetería Restaurante Pardal-Muiños,"Lugar Muiños, S/N",Pontevedra,15980,34 981 80 36 15,-,-,Yes,-,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Hotel Puerta del Camino - Santiago de Compostela,"Rúa de Miguel Ferro Caaveiro, 85, 15707 Santiago de Compostela, A Coruña",Pontevedra,15707,34 981 56 94 00,https://www.ocahotels.com/hoteles/hotel-oca-puerta-del-camino,reservas.puertadelcamino@ocahotels.es,Yes,Additional information: Restaurant only at the hotel by the side,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Exit - Villalpando,"CL-612, 49, 49630 Villalpando",Zamora,49630,34 980 66 08 44,-,-,Yes,Additional information: Parking area is available.,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Knüllwald,Hauptstraße 32,Knüllwald,34593,49 800 1353511,https://www.aral.de/de/,,Yes,"Additional information: Available 24/7. Payment method: App/charging card/credit card. Facilities: Aral Store, shower, Truck parking.",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,ZUNDER Restaurante La Zamorana - Gomezserracin,"Carretera Segovia Valladolid, km 62 4, A-60 63",Segovia,40240,34 699 94 10 33,https://toplocation.me/restaurante-la-zamorana-235985-es,-,Yes,Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID. Important Note: Currently only with batteries supply. Medium voltage power supply available soon.,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,ZUNDER GALP Dir. Alicante - Torrent,AP-7,Torrent,46900,-,-,-,Yes,"Additional information: Available 24/7. Payment method: Credit card, ZUNDER RFID",No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es , Cred Sobradiel M.I","AU A-68, 283",Sobradiel,50629,34 976 13 91 44,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/zaragoza/sobradiel/au-a-68-283/,-,Yes,"Additional information: The following facilities are present: Shop, Shower, Toilet, Dining ,Overnight Park and Charge (9h+).",No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es , Cred Gallur M.D","AU A-68, 254",Gallur,50650,34 976 86 45 25,https://www.repsol.es/buscador-eess-y-puntos-de-recarga/zaragoza/gallur/au-a-68-254/,-,Yes,"Additional information: The following facilities are present: Shop, Toilet, Parking ,Overnight Park and Charge (9h+).",No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,"Repsol Es , Cred Calahorra M.D","AU AP-68, 176,9 I (Dirección Zaragoza)",Calahorra,26500,34 941 13 30 07,-,-,Yes,"Additional information: The following facilities are present: Shop, Toilet, Dining ,Parking ,Overnight Park and Charge (9h+).",No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,ZUNDER Cepsa I Dir.Francia - Mutilva,R92Q+59 PA-30,Mutilva,31192,-,-,-,Yes,Additional information: Available 24/7. Payment method: Credit cards + ZUNDER RFID.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Esso Adriaanse,Limburglaan 18,AA Eindhoven,5652,31 40 251 9806,https://www.esso.nl/,info@esso.nl,Yes,Additional information: The charger are publicly accessible 24/7. During office hours cash payments are allowed. The trailer can be detached and parked at Ventweg.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,BP Pulse Laadplein Rouveen,Oude Rijksweg 510,GG Rouveen,7954,31 85 002 2286,http://www.bppulse.nl/,consumentenservice@bp.com,Yes,"Additional information: the chargers are publicly accessible 24/7. The following payment methods are accepted: BP Pulse app, charging card or creditcard.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,
,TotalEnergies Ede - De Veenen,De Veenen 54,VZ Ede,6718,33 1 87 88 00 19,https://evcharge.totalenergies.com/en,darren.lesinski@totalenergies.com,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,
,OG Leeuwarden,Morseweg 3,BG Leeuwarden,8912,31 6 28265425,https://www.capitalsleeuwarden.com/,info@capitalsleeuwarden.nl,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,OG Winschoten,A.J. Romijnweg 10,AH Winschoten,9672,31 513 436 281,https://ogcleanfuels.com/nl,info@ogcleanfuels.nl,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
